"${ Servidor } : /j/collect?v=1&_v=j98&a=482668650&t=event&ni=1&cu=BRL&_s=1&dl=https%3A%2F%2Fwww.netshoes.com.br%2Fv2%2Fauth%2Flogin&ul=pt-br&de=UTF-8&dt=Login&sd=24-bit&sr=1680x1050&vp=1680x925&je=0&ec=Custom%20Dimensions&ea=custom%20dimensions%20-%20DOM&el=%2Fv2%2Fauth%2Flogin&ev=1&exp=tG8jrlipQoOmBhnsc3TIjw.1&_utma=25886882.527073485.1672956114.1672956119.1672956119.1&_utmz=25886882.1672956119.1.1.utmcsr%3D(direct)%7Cutmccn%3D(direct)%7Cutmcmd%3D(none)&_utmht=1672956301743&_u=SCECAAILSAAAACAMI~&jid=&gjid=&cid=527073485.1672956114&uid=8330739c-7543-435f-a5ad-def204aa5e43&tid=UA-1776034-5&_gid=997865534.1672956114&_slc=1&cd1=&cd3=&cd9=&cd13=527073485.1672956114&cd16=AuthV2&cd18=&cd19=Login&cd20=Logged%20out&cd21=&cd26=&cd29=22%3A05-Quinta-feira&cd30=&cd32=Sem%20Nota&cd36=&cd37=&cd40=desktop&cd79=undefined&cd87=&cd89=&cd91=tG8jrlipQoOmBhnsc3TIjw-1&cd92=&cd93=527073485.1672956114&cd110=&cd140=&cd144=&cd145=N%C3%A3o&cd155=nao&cd156=0&cd157=&cd158=&cm22=&cm23=&z=501858084-1,588",1,71,71,71,71,71,71,71,0.000%,14.08451,8.57,19.68
"${ Servidor } : /collect-1,592",1,20,20,20,20,20,20,20,0.000%,50.00000,29.39,63.04
"${ Servidor } : /tr/-1,591",1,30,30,30,30,30,30,30,0.000%,33.33333,11.62,18.95
"${ Servidor } : /tags/v2?type=json&tc=1-1,594",1,147,147,147,147,147,147,147,0.000%,6.80272,4.99,4.95
"${ Servidor } : /api/v1/pushonsite/56242588-432b-4dcd-82d0-f9e77b5df5d9/94f77506-25ad-493e-8719-4d2bb5aa5625/view-1,590",1,430,430,430,430,430,430,430,0.000%,2.32558,1.54,1.33
"${ Servidor } : /webstore-auth-view/ffd4ef8f6/netshoesbr/fonts/source-sans-pro-v14-latin-600.woff2-1,595",1,21,21,21,21,21,21,21,0.000%,47.61905,777.58,25.76
"${ Servidor } : /collect-1,593",1,13,13,13,13,13,13,13,0.000%,76.92308,45.22,96.83
"${ Servidor } : /i/adsct-1,596",1,183,183,183,183,183,183,183,0.000%,5.46448,2.23,4.10
"${ Servidor } : /i/adsct-1,597",1,183,183,183,183,183,183,183,0.000%,5.46448,2.27,4.21
"${ Servidor } : /v2/auth/attemps/qagabrielmartins@gmail.com-1,598",1,61,61,61,61,61,61,61,0.000%,16.39344,14.26,17.74
"${ Servidor } : /1/32cd0417b6-1,609",1,196,196,196,196,196,196,196,0.000%,5.10204,2.63,4.80
"${ Servidor } : /events/1/32cd0417b6?a=970939656&v=1220.PROD&to=ZAYANxMCXhFZAUJQWV1MJxsREVURSwhFFnF2N01MF1EfA00WXhZaXAQLDQ%3D%3D&rst=15169&ck=0&s=19839d4e26cb47bf&ref=https://www.netshoes.com.br/v2/auth/login-1,610",1,205,205,205,205,205,205,205,0.000%,4.87805,1.94,8.38
"${ Servidor } : /g/collect?v=2&tid=G-BWE3Z3GKD7&gtm=2oe120&_p=482668650&cid=527073485.1672956114&ul=pt-br&sr=1680x1050&_s=2&uid=&sid=1672956121&sct=1&seg=1&dl=https%3A%2F%2Fwww.netshoes.com.br%2Fv2%2Fauth%2Flogin&dr=https%3A%2F%2Fwww.netshoes.com.br%2F&dt=Login&en=page_view&_et=4411&up.userId=-1,611",1,92,92,92,92,92,92,92,0.000%,10.86957,5.84,8.28
"${ Servidor } : /collect-1,614",1,22,22,22,22,22,22,22,0.000%,45.45455,26.72,41.99
"${ Servidor } : /g/collect?v=2&tid=G-BWE3Z3GKD7&gtm=2oe120&_p=482668650&cid=527073485.1672956114&ul=pt-br&sr=1680x1050&_s=3&uid=&sid=1672956121&sct=1&seg=1&dl=https%3A%2F%2Fwww.netshoes.com.br%2Fv2%2Fauth%2Flogin&dr=https%3A%2F%2Fwww.netshoes.com.br%2F&dt=Login&en=login&_c=1&ep.method=password&_et=7178-1,616",1,67,67,67,67,67,67,67,0.000%,14.92537,8.02,11.50
"${ Servidor } : /j/collect?v=1&_v=j98&a=482668650&t=event&ni=0&_s=1&dl=https%3A%2F%2Fwww.netshoes.com.br%2Fv2%2Fauth%2Flogin&ul=pt-br&de=UTF-8&dt=Login&sd=24-bit&sr=1680x1050&vp=1680x925&je=0&ec=Login&ea=Submit_Cadastrado&el=Formulario_Login_Submit_Valido&ev=1&_utma=25886882.527073485.1672956114.1672956119.1672956119.1&_utmz=25886882.1672956119.1.1.utmcsr%3D(direct)%7Cutmccn%3D(direct)%7Cutmcmd%3D(none)&_utmht=1672956312228&_u=SCECAAILSAAAACAMI~&jid=1052219209&gjid=1985636795&cid=527073485.1672956114&tid=UA-1776034-5&_gid=997865534.1672956114&_r=1&gtm=2wg120TKR935S&z=807191783-1,612",1,74,74,74,74,74,74,74,0.000%,13.51351,8.22,13.62
"${ Servidor } : /collect-1,613",1,31,31,31,31,31,31,31,0.000%,32.25806,18.96,29.80
"${ Servidor } : /v2/auth/login-1,615",1,166,166,166,166,166,166,166,100.000%,6.02410,8.89,8.34
"${ Servidor } : /j/collect?t=dc&aip=1&_r=3&v=1&_v=j98&tid=UA-1776034-5&cid=527073485.1672956114&jid=1052219209&gjid=1985636795&_gid=997865534.1672956114&_u=SCECAAILSAAAACAMI~&z=355305497-1,617",1,221,221,221,221,221,221,221,0.000%,4.52489,3.10,3.15
"${ Servidor } : /actionp/0?ti=4033370&Ver=2&mid=a7a2e990-dd26-4f51-abb5-cde3db23d28e&sid=915103f08d4411edba9011158dad4574&vid=915146408d4411ed866583f2a2ab9663&vids=0&msclkid=N&evt=pageHide-1,618",1,136,136,136,136,136,136,136,0.000%,7.35294,3.96,5.16
"${ Servidor } : /banner/usercluster/135,78,69/uf/SC/city/4211900/-1,619",1,83,83,83,83,83,83,83,0.000%,12.04819,158.53,10.04
"${ Servidor } : /ncard/proposal/pre-approved-1,620",1,32,32,32,32,32,32,32,0.000%,31.25000,25.94,28.23
"${ Servidor } : /jserrors/1/32cd0417b6?a=970939656&v=1220.PROD&to=ZAYANxMCXhFZAUJQWV1MJxsREVURSwhFFnF2N01MF1EfA00WXhZaXAQLDQ%3D%3D&rst=21909&ck=0&s=19839d4e26cb47bf&ref=https://www.netshoes.com.br/v2/auth/login&pve=1-1,622",1,192,192,192,192,192,192,192,0.000%,5.20833,2.07,24.46
"${ Servidor } : /events/1/32cd0417b6?a=970939656&v=1220.PROD&to=ZAYANxMCXhFZAUJQWV1MJxsREVURSwhFFnF2N01MF1EfA00WXhZaXAQLDQ%3D%3D&rst=21904&ck=0&s=19839d4e26cb47bf&ref=https://www.netshoes.com.br/v2/auth/login-1,621",1,236,236,236,236,236,236,236,0.000%,4.23729,1.68,3.20
"${ Servidor } : /recommendations-1,624",1,2046,2046,2046,2046,2046,2046,2046,0.000%,.48876,11.08,0.40
"${ Servidor } : /promo/freeshipping/88132823/eligibility-1,628",1,62,62,62,62,62,62,62,0.000%,16.12903,15.33,14.59
"${ Servidor } : /recommendations-1,626",1,3750,3750,3750,3750,3750,3750,3750,0.000%,.26667,5.66,0.22
"${ Servidor } : /jserrors/1/32cd0417b6?a=970939656&v=1220.PROD&to=ZAYANxMCXhFZAUJQWV1MJxsREVURSwhFFnF2N01MF1EfA00WXhZaXAQLDQ%3D%3D&rst=21906&ck=0&s=19839d4e26cb47bf&ref=https://www.netshoes.com.br/v2/auth/login-1,623",1,224,224,224,224,224,224,224,0.000%,4.46429,1.77,3.27
"${ Servidor } : /minicart-1,629",1,45,45,45,45,45,45,45,0.000%,22.22222,21.48,18.97
"${ Servidor } : /c/hotjar-58506.js-1,630",1,79,79,79,79,79,79,79,0.000%,12.65823,7.10,5.60
"${ Servidor } : /j/collect?v=1&_v=j98&a=304159200&t=pageview&_s=1&dl=https%3A%2F%2Fwww.netshoes.com.br%2F&dp=%2F&ul=pt-br&de=UTF-8&dt=Loja%20de%20Artigos%20Esportivos%20Online%20%7C%20Netshoes&sd=24-bit&sr=1680x1050&vp=1663x925&je=0&_utma=25886882.527073485.1672956114.1672956119.1672956119.1&_utmz=25886882.1672956119.1.1.utmcsr%3D(direct)%7Cutmccn%3D(direct)%7Cutmcmd%3D(none)&_utmht=1672956314944&_u=AAECAAABSAAAACAAI~&jid=&gjid=&cid=527073485.1672956114&tid=UA-1776034-5&_gid=997865534.1672956114&_slc=1&cd16=Home&cd17=Home&cd18=&cd19=Home&cd43=&z=2021998639-1,631",1,82,82,82,82,82,82,82,0.000%,12.19512,7.42,12.04
"${ Servidor } : /j/collect?v=1&_v=j98&a=1783209477&t=pageview&_s=1&dl=https%3A%2F%2Fwww.netshoes.com.br%2Frecommendations%3Fname%3Dhome%26source%3Ddesktop%26uuid%3Df1a9b122-176f-4ed3-aae9-575d42557e28%26position%3Dtop&dp=%2Frecommendations%3Fname%3Dhome%26source%3Ddesktop%26uuid%3Df1a9b122-176f-4ed3-aae9-575d42557e28%26position%3Dtop&ul=pt-br&de=UTF-8&sd=24-bit&sr=1680x1050&vp=1306x190&je=0&_utma=25886882.527073485.1672956114.1672956119.1672956119.1&_utmz=25886882.1672956119.1.1.utmcsr%3D(direct)%7Cutmccn%3D(direct)%7Cutmcmd%3D(none)&_utmht=1672956315614&_u=AAECAEABSAAAACAAI~&jid=1421957561&gjid=1470292629&cid=527073485.1672956114&tid=UA-1776034-5&_gid=997865534.1672956114&_r=1&_slc=1&cd16=undefined&cd17=undefined&z=1478957507-1,632",1,69,69,69,69,69,69,69,0.000%,14.49275,8.85,16.77
"${ Servidor } : /j/collect?v=1&_v=j98&a=416107195&t=pageview&_s=1&dl=https%3A%2F%2Fwww.netshoes.com.br%2Frecommendations%3Fname%3Dhome%26source%3Ddesktop%26uuid%3Df1a9b122-176f-4ed3-aae9-575d42557e28%26position%3Dbottom&dp=%2Frecommendations%3Fname%3Dhome%26source%3Ddesktop%26uuid%3Df1a9b122-176f-4ed3-aae9-575d42557e28%26position%3Dbottom&ul=pt-br&de=UTF-8&sd=24-bit&sr=1680x1050&vp=&je=0&_utma=25886882.527073485.1672956114.1672956119.1672956119.1&_utmz=25886882.1672956119.1.1.utmcsr%3D(direct)%7Cutmccn%3D(direct)%7Cutmcmd%3D(none)&_utmht=1672956315821&_u=AAECAEABSAAAACAAI~&jid=&gjid=&cid=527073485.1672956114&tid=UA-1776034-5&_gid=997865534.1672956114&_slc=1&cd16=undefined&cd17=undefined&z=406557233-1,633",1,72,72,72,72,72,72,72,0.000%,13.88889,8.45,15.68
"${ Servidor } : /action/0-1,634",1,158,158,158,158,158,158,158,0.000%,6.32911,3.41,4.54
"${ Servidor } : /action/0-1,639",1,139,139,139,139,139,139,139,0.000%,7.19424,3.87,5.16
"${ Servidor } : /box/GetInitialData-1,642",1,385,385,385,385,385,385,385,0.000%,2.59740,4.54,1.88
"${ Servidor } : /i/adsct-1,644",1,163,163,163,163,163,163,163,0.000%,6.13497,2.50,5.54
"${ Servidor } : /box/GetInitialData-1,645",1,504,504,504,504,504,504,504,0.000%,1.98413,3.46,1.44
"${ Servidor } : /__utm.gif-1,647",1,29,29,29,29,29,29,29,0.000%,34.48276,20.27,32.23
"${ Servidor } : /collect-1,648",1,25,25,25,25,25,25,25,0.000%,40.00000,23.52,37.97
"${ Servidor } : /i/adsct-1,649",1,147,147,147,147,147,147,147,0.000%,6.80272,2.83,6.26
"${ Servidor } : /collect-1,650",1,18,18,18,18,18,18,18,0.000%,55.55556,32.66,53.06
"${ Servidor } : /i/adsct-1,652",1,142,142,142,142,142,142,142,0.000%,7.04225,2.87,6.33
"${ Servidor } : /g/collect?v=2&tid=G-BWE3Z3GKD7&gtm=2oe120&_p=416107195&_gaz=1&cid=527073485.1672956114&ul=pt-br&sr=1680x1050&_s=1&uid=&sid=1672956121&sct=1&seg=1&dl=https%3A%2F%2Fwww.netshoes.com.br%2Frecommendations%3Fname%3Dhome%26source%3Ddesktop%26uuid%3Df1a9b122-176f-4ed3-aae9-575d42557e28%26position%3Dbottom&dr=https%3A%2F%2Fwww.netshoes.com.br%2F&dt=&en=page_view&up.userId=-1,654",1,87,87,87,87,87,87,87,0.000%,11.49425,6.17,9.77
"${ Servidor } : /__utm.gif-1,651",1,37,37,37,37,37,37,37,0.000%,27.02703,15.89,25.58
"${ Servidor } : /ads/ga-audiences-1,655",1,133,133,133,133,133,133,133,0.000%,7.51880,4.98,3.76
"${ Servidor } : /recommendations-1,625",1,742,742,742,742,742,742,742,0.000%,1.34771,33.38,1.12
"${ Servidor } : /1/32cd0417b6-1,656",1,200,200,200,200,200,200,200,0.000%,5.00000,2.57,4.63
"${ Servidor } : /i/adsct-1,653",1,153,153,153,153,153,153,153,0.000%,6.53595,2.72,6.00
"${ Servidor } : /j/collect?v=1&_v=j98&a=1004771609&t=pageview&_s=1&dl=https%3A%2F%2Fwww.netshoes.com.br%2Frecommendations%3Fname%3Dhome%26source%3Ddesktop%26uuid%3Df1a9b122-176f-4ed3-aae9-575d42557e28%26position%3Dmiddle&dp=%2Frecommendations%3Fname%3Dhome%26source%3Ddesktop%26uuid%3Df1a9b122-176f-4ed3-aae9-575d42557e28%26position%3Dmiddle&ul=pt-br&de=UTF-8&sd=24-bit&sr=1680x1050&vp=&je=0&_utma=25886882.527073485.1672956114.1672956119.1672956119.1&_utmz=25886882.1672956119.1.1.utmcsr%3D(direct)%7Cutmccn%3D(direct)%7Cutmcmd%3D(none)&_utmht=1672956319277&_u=AAECAEABSAAAACAAI~&jid=&gjid=&cid=527073485.1672956114&tid=UA-1776034-5&_gid=997865534.1672956114&_slc=1&cd16=undefined&cd17=undefined&z=1005271758-1,658",1,71,71,71,71,71,71,71,0.000%,14.08451,8.57,15.93
"${ Servidor } : /frdmprcsts/2IC-7496-026/lazy-1,660",1,35,35,35,35,35,35,35,0.000%,28.57143,18.67,24.94
"${ Servidor } : /frdmprcsts/NQQ-6927-326/lazy-1,661",1,14,14,14,14,14,14,14,0.000%,71.42857,45.69,62.36
"${ Servidor } : /action/0-1,663",1,136,136,136,136,136,136,136,0.000%,7.35294,3.96,5.27
"${ Servidor } : /__utm.gif-1,665",1,20,20,20,20,20,20,20,0.000%,50.00000,29.39,46.83
"${ Servidor } : /1/32cd0417b6-1,666",1,189,189,189,189,189,189,189,0.000%,5.29101,2.72,4.90
"${ Servidor } : /box/GetInitialData-1,668",1,160,160,160,160,160,160,160,0.000%,6.25000,10.91,4.61
"${ Servidor } : /i/adsct-1,667",1,146,146,146,146,146,146,146,0.000%,6.84932,2.80,6.18
"${ Servidor } : /i/adsct-1,669",1,140,140,140,140,140,140,140,0.000%,7.14286,2.97,6.58
"${ Servidor } : /collect-1,671",1,13,13,13,13,13,13,13,0.000%,76.92308,45.22,73.09
"${ Servidor } : /recommendationByPage-1,675",1,79,79,79,79,79,79,79,0.000%,12.65823,4.45,7.86
"${ Servidor } : /recommendationByPage-1,676",1,70,70,70,70,70,70,70,0.000%,14.28571,5.02,8.87
"${ Servidor } : /j/collect?t=dc&aip=1&_r=3&v=1&_v=j98&tid=UA-1776034-5&cid=527073485.1672956114&jid=1421957561&gjid=1470292629&_gid=997865534.1672956114&_u=AAECAEAASAAAACAAI~&z=1687102954-1,673",1,81,81,81,81,81,81,81,0.000%,12.34568,8.46,8.60
"${ Servidor } : /metadata-1,672",1,40,40,40,40,40,40,40,0.000%,25.00000,11.69,23.36
"${ Servidor } : /recommendationByPage-1,674",1,125,125,125,125,125,125,125,0.000%,8.00000,2.81,4.95
"${ Servidor } : /ads/ga-audiences-1,677",1,84,84,84,84,84,84,84,0.000%,11.90476,7.88,6.30
"${ Servidor } : /ads/ga-audiences-1,678",1,72,72,72,72,72,72,72,0.000%,13.88889,9.20,7.39
"${ Servidor } : /1/32cd0417b6-1,679",1,185,185,185,185,185,185,185,0.000%,5.40541,2.78,5.03
"${ Servidor } : /1/32cd0417b6-1,680",1,186,186,186,186,186,186,186,0.000%,5.37634,2.77,4.94
"${ Servidor } : /canonical.html-1,684",1,39,39,39,39,39,39,39,0.000%,25.64103,7.44,8.11
"${ Servidor } : /pagead/viewthroughconversion/1066460180/-1,681",1,147,147,147,147,147,147,147,0.000%,6.80272,11.27,5.79
"${ Servidor } : /success.txt-1,688",1,22,22,22,22,22,22,22,0.000%,45.45455,9.59,14.47
"${ Servidor } : /success.txt-1,687",1,17,17,17,17,17,17,17,0.000%,58.82353,12.41,18.73
"${ Servidor } : /frame-image-br/bg.png-1,683",1,107,107,107,107,107,107,107,0.000%,9.34579,4.71,4.70
"${ Servidor } : /i18n/pixel/events.js-1,686",1,228,228,228,228,228,228,228,0.000%,4.38596,9.27,2.06
"${ Servidor } : /pagead/1p-user-list/1066460180/-1,690",1,84,84,84,84,84,84,84,0.000%,11.90476,8.61,9.03
"${ Servidor } : /pagead/1p-user-list/1066460180/-1,689",1,80,80,80,80,80,80,80,0.000%,12.50000,9.05,9.45
"${ Servidor } : /action/0-1,693",1,134,134,134,134,134,134,134,0.000%,7.46269,4.02,6.13
"${ Servidor } : /events/1/32cd0417b6?a=958391474&v=1220.PROD&to=ZAYANxMCXhFZAUJQWV1MJxsREVURSwhFFnF2N01MEwZTDVUPU1dSUhcLDA8Q&rst=10653&ck=0&s=19839d4e26cb47bf&ref=https://www.netshoes.com.br/recommendations-1,694",1,195,195,195,195,195,195,195,0.000%,5.12821,2.04,5.92
"${ Servidor } : /box/GetInitialData-1,697",1,69,69,69,69,69,69,69,0.000%,14.49275,25.31,9.20
"${ Servidor } : /g/collect?v=2&tid=G-BWE3Z3GKD7&gtm=2oe120&_p=304159200&cid=527073485.1672956114&ul=pt-br&sr=1680x1050&_s=1&sid=1672956121&sct=1&seg=1&dl=https%3A%2F%2Fwww.netshoes.com.br%2F&dr=https%3A%2F%2Fwww.netshoes.com.br%2Fv2%2Fauth%2Flogin&dt=Loja%20de%20Artigos%20Esportivos%20Online%20%7C%20Netshoes&en=microconversao_home&_c=1-1,700",1,81,81,81,81,81,81,81,0.000%,12.34568,6.63,9.92
"${ Servidor } : /recommendationByPage-1,701",1,75,75,75,75,75,75,75,0.000%,13.33333,4.69,7.04
"${ Servidor } : /i/adsct-1,702",1,146,146,146,146,146,146,146,0.000%,6.84932,2.80,5.03
"${ Servidor } : /events/1/32cd0417b6?a=958391474&v=1220.PROD&to=ZAYANxMCXhFZAUJQWV1MJxsREVURSwhFFnF2N01MEwZTDVUPU1dSUhcLDA8Q&rst=10322&ck=0&s=19839d4e26cb47bf&ref=https://www.netshoes.com.br/recommendations-1,692",1,193,193,193,193,193,193,193,0.000%,5.18135,2.06,6.30
"${ Servidor } : /api/v2/pixel-1,704",1,185,185,185,185,185,185,185,0.000%,5.40541,4.39,7.84
"${ Servidor } : /api/v2/pixel-1,705",1,285,285,285,285,285,285,285,0.000%,3.50877,3.52,5.09
"${ Servidor } : /g/collect?v=2&tid=G-BWE3Z3GKD7&gtm=2oe120&_p=416107195&cid=527073485.1672956114&ul=pt-br&sr=1680x1050&_s=2&uid=&sid=1672956121&sct=1&seg=1&dl=https%3A%2F%2Fwww.netshoes.com.br%2Frecommendations%3Fname%3Dhome%26source%3Ddesktop%26uuid%3Df1a9b122-176f-4ed3-aae9-575d42557e28%26position%3Dbottom&dr=https%3A%2F%2Fwww.netshoes.com.br%2F&dt=&en=scroll&epn.percent_scrolled=90-1,706",1,74,74,74,74,74,74,74,0.000%,13.51351,7.26,11.52
"${ Servidor } : /api/v1/pushonsite/56242588-432b-4dcd-82d0-f9e77b5df5d9/94f77506-25ad-493e-8719-4d2bb5aa5625/view-1,707",1,436,436,436,436,436,436,436,0.000%,2.29358,1.52,1.31
"${ Servidor } : /collect-1,710",1,37,37,37,37,37,37,37,0.000%,27.02703,15.89,25.52
"${ Servidor } : /__utm.gif-1,708",1,29,29,29,29,29,29,29,0.000%,34.48276,20.27,31.12
"${ Servidor } : /collect-1,713",1,13,13,13,13,13,13,13,0.000%,76.92308,45.22,109.07
"${ Servidor } : /i/adsct-1,712",1,153,153,153,153,153,153,153,0.000%,6.53595,2.72,4.92
"${ Servidor } : /tags/v2?type=json-1,709",1,161,161,161,161,161,161,161,0.000%,6.21118,4.54,4.62
"${ Servidor } : /event-1,714",1,463,463,463,463,463,463,463,0.000%,2.15983,9.35,2.13
"${ Servidor } : /g/collect?v=2&tid=G-BWE3Z3GKD7&gtm=2oe120&_p=1783209477&cid=527073485.1672956114&ul=pt-br&sr=1680x1050&uid=&sid=1672956121&sct=1&seg=1&dl=https%3A%2F%2Fwww.netshoes.com.br%2Frecommendations%3Fname%3Dhome%26source%3Ddesktop%26uuid%3Df1a9b122-176f-4ed3-aae9-575d42557e28%26position%3Dtop&dr=https%3A%2F%2Fwww.netshoes.com.br%2F&dt=&_s=1-1,715",1,77,77,77,77,77,77,77,0.000%,12.98701,6.98,11.06
"${ Servidor } : /events/1/32cd0417b6?a=958391474&v=1220.PROD&to=ZAYANxMCXhFZAUJQWV1MJxsREVURSwhFFnF2N01MEwZTDVUPU1dSUhcLDA8Q&rst=12784&ck=0&s=19839d4e26cb47bf&ref=https://www.netshoes.com.br/recommendations-1,719",1,209,209,209,209,209,209,209,0.000%,4.78469,1.90,5.53
"${ Servidor } : /collect-1,720",1,20,20,20,20,20,20,20,0.000%,50.00000,29.39,67.72
"${ Servidor } : /tr/-1,717",1,68,68,68,68,68,68,68,0.000%,14.70588,5.13,10.66
"${ Servidor } : /tr/-1,718",1,18,18,18,18,18,18,18,0.000%,55.55556,19.37,46.12
"${ Servidor } : /action/0-1,721",1,144,144,144,144,144,144,144,0.000%,6.94444,3.74,3.30
"${ Servidor } : /static/postmediator-1,722",1,64,64,64,64,64,64,64,0.000%,15.62500,21.12,9.23
"${ Servidor } : /collect-1,711",1,13,13,13,13,13,13,13,0.000%,76.92308,45.22,134.77
"${ Servidor } : /adsid/integrator.js-1,724",1,129,129,129,129,129,129,129,0.000%,7.75194,6.71,3.25
"${ Servidor } : /adsid/integrator.js-1,725",1,125,125,125,125,125,125,125,0.000%,8.00000,10.32,3.38
"${ Servidor } : /view/TT-10162-1/D6O2RQW9E8/track-1,726",1,192,192,192,192,192,192,192,0.000%,5.20833,2.54,2.54
"${ Servidor } : /getconfig/sodar-1,730",1,134,134,134,134,134,134,134,0.000%,7.46269,84.83,3.47
"${ Servidor } : /api/config.json-1,728",1,300,300,300,300,300,300,300,0.000%,3.33333,1.05,2.60
"${ Servidor } : /api/config.json-1,729",1,223,223,223,223,223,223,223,0.000%,4.48430,1.41,3.50
"${ Servidor } : /v5/page/view-1,731",1,382,382,382,382,382,382,382,0.000%,2.61780,2.32,5.14
"${ Servidor } : /g/collect?v=2&tid=G-BWE3Z3GKD7&gtm=2oe120&_p=1004771609&cid=527073485.1672956114&ul=pt-br&sr=1680x1050&uid=&sid=1672956121&sct=1&seg=1&dl=https%3A%2F%2Fwww.netshoes.com.br%2Frecommendations%3Fname%3Dhome%26source%3Ddesktop%26uuid%3Df1a9b122-176f-4ed3-aae9-575d42557e28%26position%3Dmiddle&dr=https%3A%2F%2Fwww.netshoes.com.br%2F&dt=&_s=1-1,732",1,75,75,75,75,75,75,75,0.000%,13.33333,7.16,11.39
"${ Servidor } : /tags/v2?type=json&tc=1-1,716",1,149,149,149,149,149,149,149,0.000%,6.71141,4.92,5.02
"${ Servidor } : /v5/recommend/all-1,723",1,702,702,702,702,702,702,702,0.000%,1.42450,78.81,2.53
"${ Servidor } : /gampad/ads-1,727",1,792,792,792,792,792,792,792,0.000%,1.26263,23.43,3.99
"${ Servidor } : /track/pageView-1,733",1,158,158,158,158,158,158,158,0.000%,6.32911,3.45,4.86
"${ Servidor } : /jserrors/1/32cd0417b6?a=958391474&v=1220.PROD&to=ZAYANxMCXhFZAUJQWV1MJxsREVURSwhFFnF2N01MEwZTDVUPU1dSUhcLDA8Q&rst=5194860&ck=0&s=19839d4e26cb47bf&ref=https://www.netshoes.com.br/recommendations-1,929",1,233,233,233,233,233,233,233,0.000%,4.29185,1.71,3.97
"${ Servidor } : /jserrors/1/32cd0417b6?a=958391474&v=1220.PROD&to=ZAYANxMCXhFZAUJQWV1MJxsREVURSwhFFnF2N01MEwZTDVUPU1dSUhcLDA8Q&rst=5274114&ck=0&s=19839d4e26cb47bf&ref=https://www.netshoes.com.br/recommendations-1,931",1,202,202,202,202,202,202,202,0.000%,4.95050,1.97,4.49
"${ Servidor } : /events/1/32cd0417b6?a=853720371&v=1220.PROD&to=ZAYANxMCXhFZAUJQWV1MJxsREVURSwhFFnF2N01M&rst=5271551&ck=0&s=19839d4e26cb47bf&ref=https://www.netshoes.com.br/-1,930",1,202,202,202,202,202,202,202,0.000%,4.95050,1.97,3.64
"${ Servidor } : /jserrors/1/32cd0417b6?a=853720371&v=1220.PROD&to=ZAYANxMCXhFZAUJQWV1MJxsREVURSwhFFnF2N01M&rst=5271582&ck=0&s=19839d4e26cb47bf&ref=https://www.netshoes.com.br/-1,932",1,191,191,191,191,191,191,191,0.000%,5.23560,2.08,5.92
"${ Servidor } : /jserrors/1/32cd0417b6?a=958391474&v=1220.PROD&to=ZAYANxMCXhFZAUJQWV1MJxsREVURSwhFFnF2N01MEwZTDVUPU1dSUhcLDA8Q&rst=5272075&ck=0&s=19839d4e26cb47bf&ref=https://www.netshoes.com.br/recommendations-1,933",1,193,193,193,193,193,193,193,0.000%,5.18135,2.06,4.70
"${ Servidor } : /jserrors/1/32cd0417b6?a=958391474&v=1220.PROD&to=ZAYANxMCXhFZAUJQWV1MJxsREVURSwhFFnF2N01MEwZTDVUPU1dSUhcLDA8Q&rst=5275166&ck=0&s=19839d4e26cb47bf&ref=https://www.netshoes.com.br/recommendations-1,934",1,194,194,194,194,194,194,194,0.000%,5.15464,2.05,4.68
"${ Servidor } : /jserrors/1/32cd0417b6?a=853720371&v=1220.PROD&to=ZAYANxMCXhFZAUJQWV1MJxsREVURSwhFFnF2N01M&rst=5281597&ck=0&s=19839d4e26cb47bf&ref=https://www.netshoes.com.br/-1,936",1,195,195,195,195,195,195,195,0.000%,5.12821,2.04,6.00
"${ Servidor } : /events/1/32cd0417b6?a=853720371&v=1220.PROD&to=ZAYANxMCXhFZAUJQWV1MJxsREVURSwhFFnF2N01M&rst=5281567&ck=0&s=19839d4e26cb47bf&ref=https://www.netshoes.com.br/-1,935",1,190,190,190,190,190,190,190,0.000%,5.26316,2.09,3.90
